tweet_text,created_at,place,context_annotations
"Sama-sama kita terus sebar kebaikan, kerana mungkin mangsa banjir ini akan melangkah ke tahun baru dengan sehelai sepinggang dan anda yang membantu mereka untuk terus kuat! 💪

#daruratbanjir
#banjirkelantan
#daruratbanjirkelantan
#danabanjirKF",2021-12-31 04:32:59+00:00,,"[{'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '1277995430236680192', 'name': 'Outdoors'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1085628093627195392', 'name': '5G', 'description': '5G'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '1103294729079349250', 'name': 'Nature', 'description': 'Nature'}}]"
"Salam warga Bentong. Kami on ground sekarang (Taman Seroja) dan sangatttt memerlukan bantuan anda untuk gali longkang di kawasan sini. Siapa yang free boleh mai siniii sama-sama kita process. Nasi lemak pun ada kalau nakkk

#DaruratBanjir https://t.co/EGedRy6UA7",2021-12-31 04:30:18+00:00,,"[{'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '1277995430236680192', 'name': 'Outdoors'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1085628093627195392', 'name': '5G', 'description': '5G'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '1103294729079349250', 'name': 'Nature', 'description': 'Nature'}}]"
"PemimpinRuwet #dudung  #PapuaTerancamDicaplokChina
#KerajaanPembunuh  #KamiBersamaBaharBinSmith #DaruratBanjir  #PERSISDay #Perut  #MigrantsDayBP2MI2021 #Sampah #twitter #info #viral #berita #politik #DudungDungu #tahunbaru2022 https://t.co/crJVsNOyPb",2021-12-31 04:25:25+00:00,,"[{'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596752842752', 'name': 'Services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10045225402', 'name': 'Twitter'}}]"
"Berita lanjut klik pautan di IG story atau layari https://t.co/skopJjBWmN

#AdabYouthGarage
#AYG
#MisiBanjir
#BantuBanjir
#SelamatkanMereka
#DaruratBanjir",2021-12-31 04:25:01+00:00,,"[{'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596752842752', 'name': 'Services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10045225402', 'name': 'Twitter'}}]"
"Abang Viva selamat sampai di rumahnya, di Melaka.

Semoga Allah Subahanahu wa-Ta'ala balas segala kebaikan beliau kepada mangsa banjir. Amiin.

#DaruratBanjir #RakyatJagaRakyat https://t.co/mQUE6kKM1t",2021-12-31 04:24:42+00:00,,"[{'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596752842752', 'name': 'Services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10045225402', 'name': 'Twitter'}}]"
Hari nih sambung bg bantuan barangan keperluan n makanan ke kg chenor. #daruratbanjir #banjirpantaitimur #JohorSupportTeam https://t.co/ekXMYo2PqC,2021-12-31 04:21:17+00:00,,"[{'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596752842752', 'name': 'Services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10045225402', 'name': 'Twitter'}}]"
"Paling menyentuh hati, beliau sangat gigih melakukan kerja-kerja sukarelawan ini sejak 17 tahun yang lalu.
Moga beliau dilindungi Allah s.w.t. 🤲🏻

Perkongsian: Sifu Razmin 

#DaruratBanjir #RakyatJagaRakyat

2/2",2021-12-31 04:21:08+00:00,,"[{'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596752842752', 'name': 'Services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10045225402', 'name': 'Twitter'}}]"
"31 Dis 2021 | Jumaat :-
Sekitar Majlis Pelancaran Sukarelawan oleh YAB PM di Masjid Putra yg bmula 8.00 pagi. 
RELA diwakili 10 anggota &amp; pegawai bsama unit 4x4 dan lori 3 tan. 
#SetiaBerbakti #DaruratBanjir
@KDNPUTRAJAYA @dhzhamzah @IsmailSaid087 @wandahlan @yahyakgc @SazaliZin https://t.co/KH3rfwL6UV",2021-12-31 04:13:07+00:00,,"[{'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596752842752', 'name': 'Services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10045225402', 'name': 'Twitter'}}]"
"Pelajaran bermakna 2021. RAKYAT JAGA RAKYAT. Buang politik perkauman. Selamat datang 2022
#rakyatjagarakyat #DaruratBanjir https://t.co/E3T6HX7zcl",2021-12-31 04:09:51+00:00,,"[{'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596752842752', 'name': 'Services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10045225402', 'name': 'Twitter'}}]"
"Update 31.12.2021: Collection has ended. However, they are raising funds for stoves for temerloh and jengka. #DaruratBanjir https://t.co/mZ6Em3ygZh",2021-12-31 04:07:18+00:00,,"[{'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596752842752', 'name': 'Services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10045225402', 'name': 'Twitter'}}]"
"Semoga dpt memberi contoh kpd negeri2 yg lain..siap sedia negeri Johor ❤️💙
#DaruratBanjir https://t.co/q6HrvYLfl5",2021-12-31 04:01:05+00:00,,"[{'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596752842752', 'name': 'Services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10045225402', 'name': 'Twitter'}}]"
"Update #DaruratBanjir (11.53 am):

18 PPS dibuka di Jeli, Kuala Krai &amp; Tanah Merah. Jumlah mangsa menurun kepada 367 keluarga.

Anggaran jumlah kerugian (RM30K per family) tertinggi direkodkan; 31 Dis, 9.45 am sebanyak RM13.35 juta.

Ini tidak termasuk rumah, shoplot &amp; terkandas. https://t.co/iltJbTctTT",2021-12-31 04:00:29+00:00,,"[{'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596752842752', 'name': 'Services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10045225402', 'name': 'Twitter'}}]"
"The care packs may come in different sizes, shapes and value, but each one marks the care and love that children are sending to the children affected by the recent disasters. One valuable part is the positive and encouraging message that comes with each pack #DaruratBanjir https://t.co/c3oLVu67i2",2021-12-31 04:00:01+00:00,,"[{'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596752842752', 'name': 'Services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10045225402', 'name': 'Twitter'}}]"
#DaruratBanjir #KitaJagaKita #RakyatJagaRakyat https://t.co/IbIcZ7MYl8,2021-12-31 03:57:21+00:00,,"[{'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10028298438', 'name': 'Cuéntame Cómo Pasó'}}]"
"Penantian yang ditunggu-tunggu. 

100 set dapur dah sampai ke KL untuk diagihkan kepada mangsa banjir yang memerlukan. 

Terima kasih kepada semua penyumbang kerana menjayakan misi bantuan ni.

@mydemuda #DaruratBanjir https://t.co/xaJDkuaYRQ",2021-12-31 03:56:12+00:00,,"[{'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10028298438', 'name': 'Cuéntame Cómo Pasó'}}]"
Free counselling sessions for #DaruratBanjir victims: https://t.co/B8lgnuGmuB,2021-12-31 03:55:19+00:00,,"[{'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '903303816698671104', 'name': 'Wellness and health', 'description': 'Wellness & Health'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '920758761370746880', 'name': 'Counseling and psychotherapy', 'description': 'Counseling & Psychotherapy'}}]"
"Siapa kah yang import Kayu dan Balak #Malaysia? 

Negara Komunis #CCP #China?

Antara sebab #DaruratBanjir ?

Balak kat Manchis Bentong

https://t.co/UgR6EG4mO0

#RakyatJagaRakyat #KitaJagaKita https://t.co/HrcGjuevpn",2021-12-31 03:48:44+00:00,,"[{'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10028298438', 'name': 'Cuéntame Cómo Pasó'}}]"
"#NSTTV Two rivers in #Kelantan continue to rise above their danger levels today following continuous downpour in the interior areas since yesterday.

Read here: https://t.co/bu3XFJqz22

https://t.co/hkjWag1LV5

#floods #flood #banjir #DaruratBanjir https://t.co/YhNbygdlpl",2021-12-31 03:48:41+00:00,,"[{'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10028298438', 'name': 'Cuéntame Cómo Pasó'}}]"
Komuniti #OKUMalaysia boleh kerjasama dengan gerakan sivil lain untuk hasilkan laporan pemantauan tindakan siapsiaga bencana kerajaan berkait kumpulan2 rentan. #banjir2021  #DaruratBanjir #KeluargaMalaysiaSiagaBencana #KeepsEveryoneSafe #LeaveNoOneBehind #EnablingMasterplan,2021-12-31 03:40:11+00:00,,"[{'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10028298438', 'name': 'Cuéntame Cómo Pasó'}}]"
"Hi, if you're a #DaruratBanjir relief worker or volunteer, we put together this handy guide to help you recognise and accommodate OKU-specific needs in the PPS or in affected communities. 

@dochelmy @MalaysianRC @MERCYMalaysia @HappyBankCrew @imaret_my

https://t.co/XG0Iq8lIi3",2021-12-31 03:31:38+00:00,,"[{'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10028298438', 'name': 'Cuéntame Cómo Pasó'}}]"
"As Malaysia continues to recover from a challenging year-end due to the recent floods, we wish to thank everyone who contributed to our donation drive to support the work of MERCY Malaysia, Malaysian Relief Agency and MyFundAction.

#KitaJagaKita #DaruratBanjir #ThisIsAxiata https://t.co/B59CZMDlfF",2021-12-31 03:28:47+00:00,,"[{'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10028298438', 'name': 'Cuéntame Cómo Pasó'}}]"
"#DaruratBanjir 
#Johor https://t.co/n6TkIQG0P8",2021-12-31 03:28:38+00:00,,"[{'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10028298438', 'name': 'Cuéntame Cómo Pasó'}}]"
"Well written article
#DaruratBanjir https://t.co/ujz4hXzui3",2021-12-31 03:28:24+00:00,,"[{'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10028298438', 'name': 'Cuéntame Cómo Pasó'}}]"
UAE 's ERC delegation visits areas affected by floods in Malaysia. They discussed plans and mechanisms for providing humanitarian aid to people affected by the floods. #daruratbanjir #Malaysia https://t.co/qJ7OTPsMbZ,2021-12-31 03:28:02+00:00,,"[{'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10028298438', 'name': 'Cuéntame Cómo Pasó'}}]"
"#NSTTV Two rivers in #Kelantan continue to rise above their danger levels today following continuous downpour in the interior areas since yesterday.

Read here: https://t.co/bu3XFJqz22

https://t.co/hkjWag1LV5

#floods #flood #banjir #DaruratBanjir",2021-12-31 03:26:38+00:00,,"[{'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10028298438', 'name': 'Cuéntame Cómo Pasó'}}]"
"Free counseling for #DaruratBanjir flood victims.

☎️ 011 590 68 384
More details in the thread below 👇 

@hannaalkaf @mindakami https://t.co/1eiqGceu87",2021-12-31 03:26:19+00:00,,"[{'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '903303816698671104', 'name': 'Wellness and health', 'description': 'Wellness & Health'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '920758761370746880', 'name': 'Counseling and psychotherapy', 'description': 'Counseling & Psychotherapy'}}]"
"As we are ready to welcome 2022 and leave 2021 for good, let us remember those affected by the flood.
Do volunteer your time to assist these families. Thank you.
#DaruratBanjir https://t.co/hLkIv35FsP https://t.co/E1fPYEzdrE",2021-12-31 03:23:31+00:00,,"[{'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '903303816698671104', 'name': 'Wellness and health', 'description': 'Wellness & Health'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '920758761370746880', 'name': 'Counseling and psychotherapy', 'description': 'Counseling & Psychotherapy'}}]"
🆘🏳️ Sumbangan diperlukan 🆘 #DaruratBanjir https://t.co/7IN7ckBkAu,2021-12-31 03:17:32+00:00,{'place_id': '527178fc119d340f'},"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '1472005481069637632', 'name': 'INI'}}, {'domain': {'id': '54', 'name': 'Musician', 'description': 'A musician in the world, like Adele or Bob Dylan'}, 'entity': {'id': '1472005481069637632', 'name': 'INI'}}]"
"Kuantan, Pahang.

50 mangsa banjir dari Kampung Padang Garuda telah menerima bantuan barang keperluan asas seperti beras, minyak masak, tepung gandum, telur, maggi, bawang putih, bawang merah, garam, gula &amp; serbuk teh.

#HBBantuBanjir #DaruratBanjir https://t.co/D4nQSZfclN",2021-12-31 03:16:24+00:00,,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '1472005481069637632', 'name': 'INI'}}, {'domain': {'id': '54', 'name': 'Musician', 'description': 'A musician in the world, like Adele or Bob Dylan'}, 'entity': {'id': '1472005481069637632', 'name': 'INI'}}]"
